barangay,year,month,rainfall_mm,temp_mean_c,humidity_mean_pct,days
Pooc,2020,2,46.4,25.31,73.73,29
Pooc,2020,3,14.2,27.32,72.14,31
Pooc,2020,4,20.6,28.37,71.47,30
Pooc,2020,5,259.1,28.9,78.69,31
Pooc,2020,6,206.5,28.18,80.67,30
Pooc,2020,7,271.9,27.63,83.22,31
Pooc,2020,8,259.5,27.06,85.97,31
Pooc,2020,9,172.7,27.44,85.12,30
Pooc,2020,10,488.6,26.58,88.02,31
Pooc,2020,11,369.0,26.48,83.91,30
Pooc,2020,12,327.8,26.11,85.74,31
Pooc,2021,1,108.6,25.1,81.75,31
Pooc,2021,2,91.9,25.17,80.92,28
Pooc,2021,3,63.2,26.72,78.69,31
Pooc,2021,4,22.2,27.88,70.63,30
Pooc,2021,5,79.8,28.81,75.02,31
Pooc,2021,6,231.7,27.93,81.25,30
Pooc,2021,7,282.0,27.46,83.44,31
Pooc,2021,8,182.8,27.33,83.78,31
Pooc,2021,9,360.0,26.94,86.7,30
Pooc,2021,10,204.0,26.89,84.03,31
Pooc,2021,11,46.7,27.51,77.47,30
Pooc,2021,12,80.0,25.93,76.43,31
Pooc,2022,1,33.1,25.92,72.65,31
Pooc,2022,2,21.8,26.26,74.93,28
Pooc,2022,3,24.7,27.74,72.74,31
Pooc,2022,4,59.5,27.63,74.3,30
Pooc,2022,5,215.1,28.03,78.5,31
Pooc,2022,6,265.8,27.65,81.8,30
Pooc,2022,7,299.2,27.04,86.57,31
Pooc,2022,8,369.6,26.56,87.31,31
Pooc,2022,9,274.8,26.65,86.0,30
Pooc,2022,10,438.8,27.01,83.49,31
Pooc,2022,11,77.0,26.83,83.37,30
Pooc,2022,12,120.2,25.75,81.53,31
Pooc,2023,1,106.7,25.15,80.29,31
Pooc,2023,2,72.6,25.93,74.66,28
Pooc,2023,3,7.5,26.7,68.63,31
Pooc,2023,4,130.6,27.74,75.01,30
Pooc,2023,5,118.9,28.55,76.79,31
Pooc,2023,6,222.7,27.89,80.82,30
Pooc,2023,7,338.5,27.94,81.31,31
Pooc,2023,8,96.5,28.09,80.29,31
Pooc,2023,9,344.9,27.63,83.28,30
Pooc,2023,10,169.9,27.55,81.88,31
Pooc,2023,11,85.3,27.14,81.44,30
Pooc,2023,12,38.3,26.63,82.48,31
Pooc,2024,1,6.8,25.53,79.17,31
Pooc,2024,2,10.2,25.84,79.08,29
Pooc,2024,3,25.7,26.37,79.74,31
Pooc,2024,4,12.0,28.42,77.15,30
Pooc,2024,5,252.1,28.97,78.57,31
Pooc,2024,6,337.7,28.37,81.73,30
Pooc,2024,7,445.0,27.43,83.7,31
Pooc,2024,8,275.9,27.86,82.99,31
Pooc,2024,9,307.0,27.6,83.88,30
Pooc,2024,10,308.7,27.49,82.46,31
Pooc,2024,11,62.4,27.47,81.65,30
Pooc,2024,12,189.7,26.18,84.76,31
Pooc,2025,1,51.9,25.58,82.79,31
Pooc,2025,2,89.6,25.66,82.35,28
Pooc,2025,3,48.5,26.57,80.81,31
Pooc,2025,4,22.0,28.59,76.27,30
Pooc,2025,5,167.5,28.55,78.18,31
Pooc,2025,6,369.0,27.55,83.04,30
Pooc,2025,7,368.5,27.39,82.78,31
Pooc,2025,8,323.2,27.29,81.91,31
Pooc,2025,9,290.4,26.73,85.26,30
Pooc,2025,10,254.2,27.12,83.51,31
Pooc,2025,11,208.0,26.97,83.63,30
Pooc,2025,12,69.9,26.31,81.87,31
Pulo,2020,1,61.3,24.8,83.05,31
Pulo,2020,2,49.3,24.44,78.01,29
Pulo,2020,3,14.4,26.69,75.62,31
Pulo,2020,4,28.9,27.84,74.46,30
Pulo,2020,5,239.6,28.4,80.35,31
Pulo,2020,6,263.1,27.31,84.76,30
Pulo,2020,7,333.0,26.76,86.94,31
Pulo,2020,8,313.8,26.33,88.07,31
Pulo,2020,9,235.6,26.66,87.68,30
Pulo,2020,10,550.6,25.79,90.87,31
Pulo,2020,11,428.7,25.57,87.64,30
Pulo,2020,12,368.9,25.25,89.1,31
Pulo,2021,1,113.8,24.2,85.41,31
Pulo,2021,2,76.6,24.31,84.6,28
Pulo,2021,3,76.3,25.8,83.45,31
Pulo,2021,4,16.6,27.11,74.34,30
Pulo,2021,5,106.8,28.24,78.01,31
Pulo,2021,6,261.1,27.27,83.31,30
Pulo,2021,7,314.7,26.68,86.49,31
Pulo,2021,8,248.9,26.56,86.84,31
Pulo,2021,9,395.8,26.16,89.41,30
Pulo,2021,10,234.5,25.94,87.93,31
Pulo,2021,11,64.6,26.37,83.82,30
Pulo,2021,12,97.0,24.97,81.23,31
Pulo,2022,1,42.6,24.98,77.6,31
Pulo,2022,2,41.4,25.54,78.53,28
Pulo,2022,3,63.6,27.11,75.68,31
Pulo,2022,4,122.2,26.88,77.67,30
Pulo,2022,5,238.6,27.51,80.01,31
Pulo,2022,6,315.0,26.86,84.55,30
Pulo,2022,7,366.4,26.34,88.42,31
Pulo,2022,8,439.8,25.88,88.97,31
Pulo,2022,9,332.9,26.05,87.63,30
Pulo,2022,10,459.5,26.11,87.21,31
Pulo,2022,11,94.1,25.9,87.19,30
Pulo,2022,12,122.2,24.85,85.38,31
Pulo,2023,1,102.1,24.28,83.93,31
Pulo,2023,2,62.5,25.05,78.39,28
Pulo,2023,3,20.4,25.93,72.44,31
Pulo,2023,4,152.3,27.07,77.46,30
Pulo,2023,5,145.2,27.77,80.15,31
Pulo,2023,6,249.6,27.08,84.24,30
Pulo,2023,7,302.7,26.99,84.94,31
Pulo,2023,8,76.7,27.56,80.02,31
Pulo,2023,9,279.8,26.67,87.32,30
Pulo,2023,10,133.9,26.52,85.87,31
Pulo,2023,11,85.4,26.39,82.43,30
Pulo,2023,12,51.6,26.06,82.26,31
Pulo,2024,1,8.3,25.26,76.12,31
Pulo,2024,2,14.0,25.79,75.0,29
Pulo,2024,3,30.1,26.42,75.24,31
Pulo,2024,4,31.7,28.72,71.78,30
Pulo,2024,5,246.1,28.86,76.42,31
Pulo,2024,6,320.8,27.37,86.59,30
Pulo,2024,7,431.0,26.38,88.57,31
Pulo,2024,8,253.6,26.87,86.77,31
Pulo,2024,9,309.2,26.67,86.73,30
Pulo,2024,10,294.0,26.38,86.74,31
Pulo,2024,11,81.3,26.84,82.18,30
Pulo,2024,12,204.4,25.29,87.26,31
Pulo,2025,1,68.0,24.88,83.75,31
Pulo,2025,2,136.1,25.14,82.02,28
Pulo,2025,3,70.3,26.33,77.99,31
Pulo,2025,4,26.8,28.8,71.23,30
Pulo,2025,5,131.2,28.18,77.62,31
Pulo,2025,6,329.7,26.61,87.22,30
Pulo,2025,7,345.6,26.48,85.62,31
Pulo,2025,8,320.6,26.3,85.46,31
Pulo,2025,9,342.4,25.65,89.97,30
Pulo,2025,10,244.9,25.99,88.75,31
Pulo,2025,11,208.9,25.95,87.21,30
Pulo,2025,12,53.2,25.55,83.05,31
Pulong Santa Cruz,2020,1,46.4,25.32,79.43,31
Pulong Santa Cruz,2020,2,32.5,24.98,74.08,29
Pulong Santa Cruz,2020,3,9.7,27.15,72.36,31
Pulong Santa Cruz,2020,4,20.3,28.24,71.51,30
Pulong Santa Cruz,2020,5,286.8,28.68,78.5,31
Pulong Santa Cruz,2020,6,242.9,27.68,82.63,30
Pulong Santa Cruz,2020,7,337.4,27.06,85.37,31
Pulong Santa Cruz,2020,8,306.8,26.53,87.42,31
Pulong Santa Cruz,2020,9,237.9,26.87,87.05,30
Pulong Santa Cruz,2020,10,484.0,26.05,89.98,31
Pulong Santa Cruz,2020,11,423.3,25.94,85.72,30
Pulong Santa Cruz,2020,12,345.5,25.65,87.07,31
Pulong Santa Cruz,2021,1,132.8,24.65,82.81,31
Pulong Santa Cruz,2021,2,68.2,24.76,81.88,28
Pulong Santa Cruz,2021,3,56.8,26.33,80.0,31
Pulong Santa Cruz,2021,4,16.8,27.65,71.36,30
Pulong Santa Cruz,2021,5,80.9,28.73,75.01,31
Pulong Santa Cruz,2021,6,269.4,27.46,82.7,30
Pulong Santa Cruz,2021,7,273.5,26.94,85.3,31
Pulong Santa Cruz,2021,8,250.0,26.91,85.03,31
Pulong Santa Cruz,2021,9,446.1,26.45,88.34,30
Pulong Santa Cruz,2021,10,234.3,26.31,86.36,31
Pulong Santa Cruz,2021,11,64.5,26.93,80.16,30
Pulong Santa Cruz,2021,12,78.5,25.55,77.37,31
Pulong Santa Cruz,2022,1,32.3,25.52,73.91,31
Pulong Santa Cruz,2022,2,28.8,26.04,75.32,28
Pulong Santa Cruz,2022,3,32.6,27.61,72.64,31
Pulong Santa Cruz,2022,4,64.0,27.42,74.63,30
Pulong Santa Cruz,2022,5,289.1,27.85,78.12,31
Pulong Santa Cruz,2022,6,324.6,27.24,82.54,30
Pulong Santa Cruz,2022,7,376.5,26.6,87.33,31
Pulong Santa Cruz,2022,8,528.4,26.05,88.39,31
Pulong Santa Cruz,2022,9,357.0,26.15,87.11,30
Pulong Santa Cruz,2022,10,485.2,26.4,85.97,31
Pulong Santa Cruz,2022,11,113.6,26.3,85.33,30
Pulong Santa Cruz,2022,12,99.8,25.32,82.81,31
Pulong Santa Cruz,2023,1,114.5,24.79,81.23,31
Pulong Santa Cruz,2023,2,70.9,25.6,75.21,28
Pulong Santa Cruz,2023,3,11.6,26.46,69.12,31
Pulong Santa Cruz,2023,4,134.2,27.51,75.06,30
Pulong Santa Cruz,2023,5,127.0,28.3,76.99,31
Pulong Santa Cruz,2023,6,284.7,27.39,82.66,30
Pulong Santa Cruz,2023,7,314.1,27.34,83.05,31
Pulong Santa Cruz,2023,8,77.0,27.73,79.25,31
Pulong Santa Cruz,2023,9,294.1,26.96,85.85,30
Pulong Santa Cruz,2023,10,148.2,27.0,82.98,31
Pulong Santa Cruz,2023,11,85.2,27.1,78.81,30
Pulong Santa Cruz,2023,12,37.5,26.71,78.92,31
Pulong Santa Cruz,2024,1,10.6,25.82,73.39,31
Pulong Santa Cruz,2024,2,10.1,26.22,72.95,29
Pulong Santa Cruz,2024,3,24.1,26.86,73.04,31
Pulong Santa Cruz,2024,4,11.8,29.14,69.37,30
Pulong Santa Cruz,2024,5,225.4,29.3,74.17,31
Pulong Santa Cruz,2024,6,348.6,27.71,85.13,30
Pulong Santa Cruz,2024,7,474.7,26.65,87.47,31
Pulong Santa Cruz,2024,8,239.8,27.08,85.91,31
Pulong Santa Cruz,2024,9,290.4,26.83,86.58,30
Pulong Santa Cruz,2024,10,349.0,26.68,85.77,31
Pulong Santa Cruz,2024,11,80.8,27.33,79.66,30
Pulong Santa Cruz,2024,12,171.3,25.77,85.29,31
Pulong Santa Cruz,2025,1,50.6,25.41,81.11,31
Pulong Santa Cruz,2025,2,89.2,25.65,79.39,28
Pulong Santa Cruz,2025,3,58.4,26.95,74.67,31
Pulong Santa Cruz,2025,4,15.7,29.36,67.98,30
Pulong Santa Cruz,2025,5,145.2,28.59,75.46,31
Pulong Santa Cruz,2025,6,346.7,26.84,86.3,30
Pulong Santa Cruz,2025,7,370.6,26.62,85.08,31
Pulong Santa Cruz,2025,8,295.5,26.61,83.89,31
Pulong Santa Cruz,2025,9,341.4,25.92,88.9,30
Pulong Santa Cruz,2025,10,238.1,26.44,86.65,31
Pulong Santa Cruz,2025,11,219.9,26.5,84.46,30
Pulong Santa Cruz,2025,12,64.5,26.24,79.33,31
Sala,2020,1,61.8,26.0,78.74,31
Sala,2020,2,46.4,25.6,73.78,29
Sala,2020,3,14.2,27.62,72.21,31
Sala,2020,4,20.6,28.67,71.52,30
Sala,2020,5,259.1,29.19,78.72,31
Sala,2020,6,206.5,28.47,80.72,30
Sala,2020,7,271.9,27.91,83.26,31
Sala,2020,8,259.5,27.35,86.0,31
Sala,2020,9,172.7,27.73,85.15,30
Sala,2020,10,488.6,26.88,88.05,31
Sala,2020,11,369.0,26.78,83.95,30
Sala,2020,12,327.8,26.4,85.78,31
Sala,2021,1,108.6,25.38,81.79,31
Sala,2021,2,91.9,25.47,80.95,28
Sala,2021,3,63.2,27.02,78.73,31
Sala,2021,4,22.2,28.18,70.69,30
Sala,2021,5,79.8,29.1,75.07,31
Sala,2021,6,231.7,28.23,81.29,30
Sala,2021,7,282.0,27.75,83.49,31
Sala,2021,8,182.8,27.62,83.82,31
Sala,2021,9,360.0,27.24,86.73,30
Sala,2021,10,204.0,27.18,84.07,31
Sala,2021,11,46.7,27.81,77.51,30
Sala,2021,12,80.0,26.23,76.47,31
Sala,2022,1,33.1,26.21,72.69,31
Sala,2022,2,21.8,26.55,74.99,28
Sala,2022,3,24.7,28.04,72.78,31
Sala,2022,4,59.5,27.93,74.34,30
Sala,2022,5,215.1,28.32,78.55,31
Sala,2022,6,265.8,27.95,81.83,30
Sala,2022,7,299.2,27.33,86.59,31
Sala,2022,8,369.6,26.86,87.33,31
Sala,2022,9,274.8,26.94,86.03,30
Sala,2022,10,438.8,27.31,83.51,31
Sala,2022,11,77.0,27.13,83.4,30
Sala,2022,12,120.2,26.04,81.55,31
Sala,2023,1,106.7,25.45,80.33,31
Sala,2023,2,72.6,26.22,74.7,28
Sala,2023,3,7.5,26.98,68.66,31
Sala,2023,4,130.6,28.03,75.06,30
Sala,2023,5,118.9,28.85,76.84,31
Sala,2023,6,222.7,28.18,80.85,30
Sala,2023,7,338.5,28.23,81.35,31
Sala,2023,8,96.5,28.38,80.35,31
Sala,2023,9,344.9,27.92,83.33,30
Sala,2023,10,169.9,27.84,81.92,31
Sala,2023,11,85.3,27.42,81.47,30
Sala,2023,12,38.3,26.92,82.51,31
Sala,2024,1,6.8,25.83,79.19,31
Sala,2024,2,10.2,26.13,79.11,29
Sala,2024,3,25.7,26.67,79.79,31
Sala,2024,4,12.0,28.72,77.19,30
Sala,2024,5,252.1,29.26,78.62,31
Sala,2024,6,337.7,28.67,81.76,30
Sala,2024,7,445.0,27.72,83.74,31
Sala,2024,8,275.9,28.15,83.02,31
Sala,2024,9,307.0,27.89,83.92,30
Sala,2024,10,308.7,27.79,82.51,31
Sala,2024,11,62.4,27.77,81.68,30
Sala,2024,12,189.7,26.46,84.78,31
Sala,2025,1,51.9,25.86,82.82,31
Sala,2025,2,89.6,25.95,82.38,28
Sala,2025,3,48.5,26.87,80.84,31
Sala,2025,4,22.0,28.89,76.31,30
Sala,2025,5,167.5,28.84,78.23,31
Sala,2025,6,369.0,27.85,83.09,30
Sala,2025,7,368.5,27.68,82.82,31
Sala,2025,8,323.2,27.59,81.95,31
Sala,2025,9,290.4,27.01,85.28,30
Sala,2025,10,254.2,27.42,83.54,31
Sala,2025,11,208.0,27.26,83.66,30
Sala,2025,12,69.9,26.6,81.89,31
San Isidro,2020,1,61.3,25.5,83.12,31
San Isidro,2020,2,49.3,25.14,78.14,29
San Isidro,2020,3,14.4,27.39,75.71,31
San Isidro,2020,4,28.9,28.54,74.59,30
San Isidro,2020,5,239.6,29.1,80.43,31
San Isidro,2020,6,263.1,28.01,84.83,30
San Isidro,2020,7,333.0,27.46,87.02,31
San Isidro,2020,8,313.8,27.04,88.14,31
San Isidro,2020,9,235.6,27.36,87.77,30
San Isidro,2020,10,550.6,26.49,90.91,31
San Isidro,2020,11,428.7,26.27,87.71,30
San Isidro,2020,12,368.9,25.95,89.16,31
San Isidro,2021,1,113.8,24.91,85.5,31
San Isidro,2021,2,76.6,25.01,84.67,28
San Isidro,2021,3,76.3,26.5,83.51,31
San Isidro,2021,4,16.6,27.81,74.45,30
San Isidro,2021,5,106.8,28.94,78.11,31
San Isidro,2021,6,261.1,27.97,83.39,30
San Isidro,2021,7,314.7,27.38,86.57,31
San Isidro,2021,8,248.9,27.26,86.9,31
San Isidro,2021,9,395.8,26.86,89.47,30
San Isidro,2021,10,234.5,26.64,87.99,31
San Isidro,2021,11,64.6,27.07,83.89,30
San Isidro,2021,12,97.0,25.67,81.32,31
San Isidro,2022,1,42.6,25.68,77.71,31
San Isidro,2022,2,41.4,26.24,78.63,28
San Isidro,2022,3,63.6,27.81,75.79,31
San Isidro,2022,4,122.2,27.58,77.74,30
San Isidro,2022,5,238.6,28.21,80.08,31
San Isidro,2022,6,315.0,27.56,84.64,30
San Isidro,2022,7,366.4,27.05,88.48,31
San Isidro,2022,8,439.8,26.58,89.01,31
San Isidro,2022,9,332.9,26.75,87.71,30
San Isidro,2022,10,459.5,26.81,87.26,31
San Isidro,2022,11,94.1,26.6,87.26,30
San Isidro,2022,12,122.2,25.55,85.46,31
San Isidro,2023,1,102.1,24.98,84.02,31
San Isidro,2023,2,62.5,25.75,78.49,28
San Isidro,2023,3,20.4,26.63,72.54,31
San Isidro,2023,4,152.3,27.77,77.58,30
San Isidro,2023,5,145.2,28.47,80.23,31
San Isidro,2023,6,249.6,27.78,84.31,30
San Isidro,2023,7,302.7,27.69,85.03,31
San Isidro,2023,8,76.7,28.26,80.13,31
San Isidro,2023,9,279.8,27.37,87.39,30
San Isidro,2023,10,133.9,27.22,85.94,31
San Isidro,2023,11,85.4,27.09,82.5,30
San Isidro,2023,12,51.6,26.76,82.33,31
San Isidro,2024,1,8.3,25.96,76.23,31
San Isidro,2024,2,14.0,26.49,75.12,29
San Isidro,2024,3,30.1,27.12,75.35,31
San Isidro,2024,4,31.7,29.42,71.89,30
San Isidro,2024,5,246.1,29.56,76.51,31
San Isidro,2024,6,320.8,28.07,86.67,30
San Isidro,2024,7,431.0,27.08,88.63,31
San Isidro,2024,8,253.6,27.57,86.84,31
San Isidro,2024,9,309.2,27.37,86.8,30
San Isidro,2024,10,294.0,27.08,86.82,31
San Isidro,2024,11,81.3,27.54,82.27,30
San Isidro,2024,12,204.4,25.99,87.31,31
San Isidro,2025,1,68.0,25.58,83.8,31
San Isidro,2025,2,136.1,25.84,82.1,28
San Isidro,2025,3,70.3,27.03,78.08,31
San Isidro,2025,4,26.8,29.5,71.33,30
San Isidro,2025,5,131.2,28.88,77.72,31
San Isidro,2025,6,329.7,27.31,87.28,30
San Isidro,2025,7,345.6,27.18,85.69,31
San Isidro,2025,8,320.6,27.0,85.53,31
San Isidro,2025,9,342.4,26.35,90.03,30
San Isidro,2025,10,244.9,26.69,88.79,31
San Isidro,2025,11,208.9,26.65,87.29,30
San Isidro,2025,12,53.2,26.25,83.12,31
Santo Domingo,2020,1,65.9,24.24,83.57,31
Santo Domingo,2020,2,52.2,23.85,78.76,29
Santo Domingo,2020,3,20.0,26.15,76.14,31
Santo Domingo,2020,4,46.3,27.23,75.62,30
Santo Domingo,2020,5,287.0,27.83,81.3,31
Santo Domingo,2020,6,337.8,26.71,85.99,30
Santo Domingo,2020,7,403.9,26.16,88.45,31
Santo Domingo,2020,8,326.9,25.87,89.01,31
Santo Domingo,2020,9,298.1,26.11,88.81,30
Santo Domingo,2020,10,618.9,25.21,92.3,31
Santo Domingo,2020,11,494.6,24.97,88.75,30
Santo Domingo,2020,12,404.9,24.67,90.23,31
Santo Domingo,2021,1,136.8,23.64,86.29,31
Santo Domingo,2021,2,85.6,23.76,85.18,28
Santo Domingo,2021,3,77.1,25.24,84.23,31
Santo Domingo,2021,4,18.0,26.56,75.12,30
Santo Domingo,2021,5,100.3,27.74,78.57,31
Santo Domingo,2021,6,284.9,26.72,84.35,30
Santo Domingo,2021,7,306.6,26.09,87.97,31
Santo Domingo,2021,8,282.3,26.05,87.41,31
Santo Domingo,2021,9,498.1,25.62,90.48,30
Santo Domingo,2021,10,245.6,25.36,89.25,31
Santo Domingo,2021,11,72.0,25.74,85.25,30
Santo Domingo,2021,12,121.1,24.35,82.41,31
Santo Domingo,2022,1,35.0,24.29,79.01,31
Santo Domingo,2022,2,52.1,24.88,80.36,28
Santo Domingo,2022,3,68.4,26.45,77.56,31
Santo Domingo,2022,4,182.3,26.22,79.64,30
Santo Domingo,2022,5,235.5,26.96,80.78,31
Santo Domingo,2022,6,259.3,26.33,84.94,30
Santo Domingo,2022,7,385.0,25.89,88.71,31
Santo Domingo,2022,8,453.0,25.37,89.51,31
Santo Domingo,2022,9,336.2,25.53,88.4,30
Santo Domingo,2022,10,487.3,25.51,88.33,31
Santo Domingo,2022,11,136.3,25.29,88.57,30
Santo Domingo,2022,12,122.0,24.24,86.62,31
Santo Domingo,2023,1,116.9,23.66,85.52,31
Santo Domingo,2023,2,59.3,24.46,79.43,28
Santo Domingo,2023,3,15.4,25.34,73.51,31
Santo Domingo,2023,4,147.5,26.5,78.46,30
Santo Domingo,2023,5,175.3,27.15,81.49,31
Santo Domingo,2023,6,341.1,26.45,85.62,30
Santo Domingo,2023,7,316.4,26.38,86.02,31
Santo Domingo,2023,8,107.1,26.76,82.96,31
Santo Domingo,2023,9,308.5,26.09,88.51,30
Santo Domingo,2023,10,178.7,25.86,87.77,31
Santo Domingo,2023,11,107.2,25.72,84.89,30
Santo Domingo,2023,12,64.2,25.43,84.33,31
Santo Domingo,2024,1,12.2,24.7,77.41,31
Santo Domingo,2024,2,14.3,25.27,76.19,29
Santo Domingo,2024,3,40.8,26.01,75.86,31
Santo Domingo,2024,4,25.8,28.38,71.58,30
Santo Domingo,2024,5,218.8,28.5,76.52,31
Santo Domingo,2024,6,373.8,26.78,87.84,30
Santo Domingo,2024,7,472.8,25.81,89.44,31
Santo Domingo,2024,8,236.0,26.32,87.89,31
Santo Domingo,2024,9,273.2,26.09,87.94,30
Santo Domingo,2024,10,358.1,25.75,88.64,31
Santo Domingo,2024,11,101.8,26.19,84.12,30
Santo Domingo,2024,12,196.2,24.75,88.87,31
Santo Domingo,2025,1,61.3,24.3,85.56,31
Santo Domingo,2025,2,147.9,24.59,83.66,28
Santo Domingo,2025,3,96.4,25.9,79.05,31
Santo Domingo,2025,4,31.3,28.51,71.07,30
Santo Domingo,2025,5,165.3,27.75,77.96,31
Santo Domingo,2025,6,354.4,25.97,88.53,30
Santo Domingo,2025,7,416.0,25.77,87.98,31
Santo Domingo,2025,8,336.0,25.5,88.02,31
Santo Domingo,2025,9,370.1,24.99,91.77,30
Santo Domingo,2025,10,277.6,25.33,90.6,31
Santo Domingo,2025,11,247.4,25.3,89.3,30
Santo Domingo,2025,12,86.3,24.8,86.16,31
Sinalhan,2020,1,61.8,25.71,78.69,31
Sinalhan,2020,2,46.4,25.31,73.73,29
Sinalhan,2020,3,14.2,27.32,72.14,31
Sinalhan,2020,4,20.6,28.37,71.47,30
Sinalhan,2020,5,259.1,28.9,78.69,31
Sinalhan,2020,6,206.5,28.18,80.67,30
Sinalhan,2020,7,271.9,27.63,83.22,31
Sinalhan,2020,8,259.5,27.06,85.97,31
Sinalhan,2020,9,172.7,27.44,85.12,30
Sinalhan,2020,10,488.6,26.58,88.02,31
Sinalhan,2020,11,369.0,26.48,83.91,30
Sinalhan,2020,12,327.8,26.11,85.74,31
Sinalhan,2021,1,108.6,25.1,81.75,31
Sinalhan,2021,2,91.9,25.17,80.92,28
Sinalhan,2021,3,63.2,26.72,78.69,31
Sinalhan,2021,4,22.2,27.88,70.63,30
Sinalhan,2021,5,79.8,28.81,75.02,31
Sinalhan,2021,6,231.7,27.93,81.25,30
Sinalhan,2021,7,282.0,27.46,83.44,31
Sinalhan,2021,8,182.8,27.33,83.78,31
Sinalhan,2021,9,360.0,26.94,86.7,30
Sinalhan,2021,10,204.0,26.89,84.03,31
Sinalhan,2021,11,46.7,27.51,77.47,30
Sinalhan,2021,12,80.0,25.93,76.43,31
Sinalhan,2022,1,33.1,25.92,72.65,31
Sinalhan,2022,2,21.8,26.26,74.93,28
Sinalhan,2022,3,24.7,27.74,72.74,31
Sinalhan,2022,4,59.5,27.63,74.3,30
Sinalhan,2022,5,215.1,28.03,78.5,31
Sinalhan,2022,6,265.8,27.65,81.8,30
Sinalhan,2022,7,299.2,27.04,86.57,31
Sinalhan,2022,8,369.6,26.56,87.31,31
Sinalhan,2022,9,274.8,26.65,86.0,30
Sinalhan,2022,10,438.8,27.01,83.49,31
Sinalhan,2022,11,77.0,26.83,83.37,30
Sinalhan,2022,12,120.2,25.75,81.53,31
Sinalhan,2023,1,106.7,25.15,80.29,31
Sinalhan,2023,2,72.6,25.93,74.66,28
Sinalhan,2023,3,7.5,26.7,68.63,31
Sinalhan,2023,4,130.6,27.74,75.01,30
Sinalhan,2023,5,118.9,28.55,76.79,31
Sinalhan,2023,6,222.7,27.89,80.82,30
Sinalhan,2023,7,338.5,27.94,81.31,31
Sinalhan,2023,8,96.5,28.09,80.29,31
Sinalhan,2023,9,344.9,27.63,83.28,30
Sinalhan,2023,10,169.9,27.55,81.88,31
Sinalhan,2023,11,85.3,27.14,81.44,30
Sinalhan,2023,12,38.3,26.63,82.48,31
Sinalhan,2024,1,6.8,25.53,79.17,31
Sinalhan,2024,2,10.2,25.84,79.08,29
Sinalhan,2024,3,25.7,26.37,79.74,31
Sinalhan,2024,4,12.0,28.42,77.15,30
Sinalhan,2024,5,252.1,28.97,78.57,31
Sinalhan,2024,6,337.7,28.37,81.73,30
Sinalhan,2024,7,445.0,27.43,83.7,31
Sinalhan,2024,8,275.9,27.86,82.99,31
Sinalhan,2024,9,307.0,27.6,83.88,30
Sinalhan,2024,10,308.7,27.49,82.46,31
Sinalhan,2024,11,62.4,27.47,81.65,30
Sinalhan,2024,12,189.7,26.18,84.76,31
Sinalhan,2025,1,51.9,25.58,82.79,31
Sinalhan,2025,2,89.6,25.66,82.35,28
Sinalhan,2025,3,48.5,26.57,80.81,31
Sinalhan,2025,4,22.0,28.59,76.27,30
Sinalhan,2025,5,167.5,28.55,78.18,31
Sinalhan,2025,6,369.0,27.55,83.04,30
Sinalhan,2025,7,368.5,27.39,82.78,31
Sinalhan,2025,8,323.2,27.29,81.91,31
Sinalhan,2025,9,290.4,26.73,85.26,30
Sinalhan,2025,10,254.2,27.12,83.51,31
Sinalhan,2025,11,208.0,26.97,83.63,30
Sinalhan,2025,12,69.9,26.31,81.87,31
Tagapo,2020,1,61.8,25.71,78.69,31
Tagapo,2020,2,46.4,25.31,73.73,29
Tagapo,2020,3,14.2,27.32,72.14,31
Tagapo,2020,4,20.6,28.37,71.47,30
Tagapo,2020,5,259.1,28.9,78.69,31
Tagapo,2020,6,206.5,28.18,80.67,30
Tagapo,2020,7,271.9,27.63,83.22,31
Tagapo,2020,8,259.5,27.06,85.97,31
Tagapo,2020,9,172.7,27.44,85.12,30
Tagapo,2020,10,488.6,26.58,88.02,31
Tagapo,2020,11,369.0,26.48,83.91,30
Tagapo,2020,12,327.8,26.11,85.74,31
Tagapo,2021,1,108.6,25.1,81.75,31
Tagapo,2021,2,91.9,25.17,80.92,28
Tagapo,2021,3,63.2,26.72,78.69,31
Tagapo,2021,4,22.2,27.88,70.63,30
Tagapo,2021,5,79.8,28.81,75.02,31
Tagapo,2021,6,231.7,27.93,81.25,30
Tagapo,2021,7,282.0,27.46,83.44,31
Tagapo,2021,8,182.8,27.33,83.78,31
Tagapo,2021,9,360.0,26.94,86.7,30
Tagapo,2021,10,204.0,26.89,84.03,31
Tagapo,2021,11,46.7,27.51,77.47,30
Tagapo,2021,12,80.0,25.93,76.43,31
Tagapo,2022,1,33.1,25.92,72.65,31
Tagapo,2022,2,21.8,26.26,74.93,28
Tagapo,2022,3,24.7,27.74,72.74,31
Tagapo,2022,4,59.5,27.63,74.3,30
Tagapo,2022,5,215.1,28.03,78.5,31
Tagapo,2022,6,265.8,27.65,81.8,30
Tagapo,2022,7,299.2,27.04,86.57,31
Tagapo,2022,8,369.6,26.56,87.31,31
Tagapo,2022,9,274.8,26.65,86.0,30
Tagapo,2022,10,438.8,27.01,83.49,31
Tagapo,2022,11,77.0,26.83,83.37,30
Tagapo,2022,12,120.2,25.75,81.53,31
Tagapo,2023,1,106.7,25.15,80.29,31
Tagapo,2023,2,72.6,25.93,74.66,28
Tagapo,2023,3,7.5,26.7,68.63,31
Tagapo,2023,4,130.6,27.74,75.01,30
Tagapo,2023,5,118.9,28.55,76.79,31
