municipality,barangay,year,season,seq_step,month,rain,temp,humid,ndvi,evi,ndwi,vv,vh,yield_mt_ha
City of Santa Rosa,Macabling,2023,Wet,2,8,77.0,27.73,79.25,,,,-5.782702176252081,-11.523254892225264,4.55
City of Santa Rosa,Macabling,2023,Wet,3,9,294.1,26.96,85.85,0.4670235966015629,0.33530262755620965,-0.44014663541409016,-5.478018008175862,-11.393686096535449,4.55
City of Santa Rosa,Macabling,2023,Wet,4,10,148.2,27.0,82.98,0.5087424340322365,0.4024578443029112,-0.4374747347550763,-5.087404863463861,-11.041083340109783,4.55
City of Santa Rosa,Macabling,2023,Wet,5,11,85.2,27.1,78.81,0.3828426594142664,0.2721342862686527,-0.32489385488977657,-5.471191782424945,-11.258555947203423,4.55
City of Santa Rosa,Macabling,2023,Wet,6,12,37.5,26.71,78.92,0.3743669790686062,0.26049391130483385,-0.38405500658520375,-5.5057118807216465,-11.296634505628486,4.55
City of Santa Rosa,Macabling,2024,Dry,1,1,10.6,25.82,73.39,0.0022034631139831624,-0.005771811181330125,0.005167579589033267,-6.457343874477909,-11.936510059376948,4.648
City of Santa Rosa,Macabling,2024,Dry,2,2,10.1,26.22,72.95,0.399529211064812,0.28550364890927815,-0.41663551350847533,-6.447818418898176,-12.08085340375737,4.648
City of Santa Rosa,Macabling,2024,Dry,3,3,24.1,26.86,73.04,0.305446425574778,0.21630463291934807,-0.32603690404932445,-6.485919429914686,-11.935932665645973,4.648
City of Santa Rosa,Macabling,2024,Dry,4,4,11.8,29.14,69.37,0.30793292755551654,0.18146265107647516,-0.3601575891524099,-6.710273185728305,-12.445448006467542,4.648
City of Santa Rosa,Macabling,2024,Dry,5,5,225.4,29.3,74.17,,,,-6.677163371761682,-12.234072505865264,4.648
City of Santa Rosa,Macabling,2024,Dry,6,6,348.6,27.71,85.13,,,,-5.989953661745119,-11.608237613335959,4.648
City of Santa Rosa,Macabling,2024,Wet,1,7,474.7,26.65,87.47,,,,-4.654477246434207,-12.628007287378917,4.5
City of Santa Rosa,Macabling,2024,Wet,2,8,239.8,27.08,85.91,0.401441479679365,0.3891152178197385,-0.36840314937594754,-5.183300424478629,-11.104367773782766,4.5
City of Santa Rosa,Macabling,2024,Wet,3,9,290.4,26.83,86.58,0.45244047857888364,0.3201930079392031,-0.42124262604021456,-5.764633832975094,-11.679526125897636,4.5
City of Santa Rosa,Macabling,2024,Wet,4,10,349.0,26.68,85.77,0.45470758272469364,0.3685614640762763,-0.43092944421808616,-5.345260005099163,-11.23678154307052,4.5
City of Santa Rosa,Macabling,2024,Wet,5,11,80.8,27.33,79.66,0.42525443390102735,0.30780881328370957,-0.4197504440705326,-6.321065851847453,-12.100056088240635,4.5
City of Santa Rosa,Macabling,2024,Wet,6,12,171.3,25.77,85.29,0.45852594673199065,0.35884014387397145,-0.4184347238183558,-4.88262619626259,-10.794675951060063,4.5
City of Santa Rosa,Macabling,2025,Dry,1,1,50.6,25.41,81.11,0.3403014330303151,0.22687585230554944,-0.32885703201597594,-5.827415723653264,-11.741274730875636,4.5
City of Santa Rosa,Macabling,2025,Dry,2,2,89.2,25.65,79.39,0.42414486795434575,0.34206714036486013,-0.40446818941617335,-6.304345906851724,-11.874161170143624,4.5
City of Santa Rosa,Macabling,2025,Dry,3,3,58.4,26.95,74.67,0.390453005985915,0.33680763876019676,-0.3806010108206768,-6.22227609552905,-12.014754215190269,4.5
City of Santa Rosa,Macabling,2025,Dry,4,4,15.7,29.36,67.98,0.3334631794851931,0.2677463430935485,-0.3582622436928523,-6.129399122362208,-14.20483118828053,4.5
City of Santa Rosa,Macabling,2025,Dry,5,5,145.2,28.59,75.46,0.33251647948950896,0.24978011592025268,-0.3416405577390685,-5.838564288331223,-11.574011893157177,4.5
City of Santa Rosa,Macabling,2025,Dry,6,6,346.7,26.84,86.3,,,,-3.325679764862797,-12.063328482548766,4.5
City of Santa Rosa,Macabling,2025,Wet,1,7,370.6,26.62,85.08,,,,-4.862267781694459,-12.627034581515648,4.487
City of Santa Rosa,Macabling,2025,Wet,2,8,295.5,26.61,83.89,0.4130176127688965,0.6091432459721472,-0.39245735869933407,-5.400233817830243,-11.465188786784118,4.487
City of Santa Rosa,Macabling,2025,Wet,3,9,341.4,25.92,88.9,,,,-4.276809122321341,-12.312608379046257,4.487
City of Santa Rosa,Macabling,2025,Wet,4,10,238.1,26.44,86.65,,,,-5.596410399971014,-11.631128480879413,4.487
City of Santa Rosa,Macabling,2025,Wet,5,11,219.9,26.5,84.46,0.4624925894465884,0.3165414956765466,-0.43212239473094716,-4.813333146560174,-12.71393138747747,4.487
City of Santa Rosa,Macabling,2025,Wet,6,12,64.5,26.24,79.33,,,,,,4.487
City of Santa Rosa,Malitlit,2021,Dry,1,1,113.8,24.2,85.41,0.5793624173258933,0.4654794527937426,-0.5131401670802652,-6.88613655423265,-13.635350192652448,4.872
City of Santa Rosa,Malitlit,2021,Dry,2,2,76.6,24.31,84.6,0.6060407216506377,0.4606776382767724,-0.547708719394534,-6.0471618467311545,-12.763122187786454,4.872
City of Santa Rosa,Malitlit,2021,Dry,3,3,76.3,25.8,83.45,,,,-7.691181488933303,-14.382244645155629,4.872
City of Santa Rosa,Malitlit,2021,Dry,4,4,16.6,27.11,74.34,0.4199557511459093,0.36981767352428563,-0.40799510229525887,-7.788657516400836,-14.620118243570435,4.872
City of Santa Rosa,Malitlit,2021,Dry,5,5,106.8,28.24,78.01,0.38132694857786614,0.2665416578142654,-0.40677067781808923,-8.29495597537509,-15.198278870752828,4.872
City of Santa Rosa,Malitlit,2021,Dry,6,6,261.1,27.27,83.31,0.4162730829269164,0.8299813584030935,-0.27953463157665703,-6.72255636523583,-13.703733079069218,4.872
City of Santa Rosa,Malitlit,2021,Wet,1,7,314.7,26.68,86.49,0.7049258532217942,0.7065008036712568,-0.5879143429369335,-5.872851363483201,-12.796580304132586,5.053
City of Santa Rosa,Malitlit,2021,Wet,2,8,248.9,26.56,86.84,0.5625600408070648,0.6193882464648134,-0.48504054844329614,-7.091374023866762,-12.853821556233664,5.053
City of Santa Rosa,Malitlit,2021,Wet,3,9,395.8,26.16,89.41,0.6393069596454062,0.48860805135852414,-0.5681252823391425,-6.778616282903853,-13.337097464276388,5.053
City of Santa Rosa,Malitlit,2021,Wet,4,10,234.5,25.94,87.93,0.6155837699783848,0.4586955233275782,-0.5580147790493121,-6.866103089582579,-12.570302200193574,5.053
City of Santa Rosa,Malitlit,2021,Wet,5,11,64.6,26.37,83.82,,,,-6.130197672265599,-12.742169611557157,5.053
City of Santa Rosa,Malitlit,2021,Wet,6,12,97.0,24.97,81.23,0.6246859739128305,0.4587086230643629,-0.5701953626858999,-6.7401375219563855,-12.48722057892377,5.053
City of Santa Rosa,Malitlit,2022,Dry,1,1,42.6,24.98,77.6,0.338020418183624,0.29317134300376085,-0.274472609163458,-6.7397066117860955,-12.602398485687871,5.036
City of Santa Rosa,Malitlit,2022,Dry,2,2,41.4,25.54,78.53,0.5568645471086753,0.4041735024516148,-0.5063605127772302,-6.9311818867999735,-12.659215553811222,5.036
City of Santa Rosa,Malitlit,2022,Dry,3,3,63.6,27.11,75.68,0.5319323692128448,0.3930079454505695,-0.4962184393630247,-7.271191186026666,-12.951488682074983,5.036
City of Santa Rosa,Malitlit,2022,Dry,4,4,122.2,26.88,77.67,0.5008309552385082,0.42702674621035014,-0.44919131747970253,-6.506928893495316,-12.329050232078874,5.036
City of Santa Rosa,Malitlit,2022,Dry,5,5,238.6,27.51,80.01,0.5832870994673104,0.42625883466622927,-0.5159960248656205,-6.519879907129114,-12.435859668672398,5.036
City of Santa Rosa,Malitlit,2022,Dry,6,6,315.0,26.86,84.55,,,,-6.143526027502774,-12.131328551542136,5.036
City of Santa Rosa,Malitlit,2022,Wet,1,7,366.4,26.34,88.42,0.6452971011115823,0.4807873252294397,-0.5754231793795854,-6.015902986118089,-11.991175411776346,4.325
City of Santa Rosa,Malitlit,2022,Wet,2,8,439.8,25.88,88.97,0.5735958767294034,0.4993661262174253,-0.5039284510424009,-6.35150392063883,-12.096544780870447,4.325
City of Santa Rosa,Malitlit,2022,Wet,3,9,332.9,26.05,87.63,0.5897819691695835,0.5234280547209953,-0.5206819448614778,-6.223750750838754,-11.887654971880783,4.325
City of Santa Rosa,Malitlit,2022,Wet,4,10,459.5,26.11,87.21,0.5713416321413529,0.5796185456517972,-0.48443581550431286,-5.896303873141649,-11.506331491774239,4.325
City of Santa Rosa,Malitlit,2022,Wet,5,11,94.1,25.9,87.19,0.2986836112669478,0.2611556201694011,-0.2770020995506092,-5.471927818745246,-11.248648737595943,4.325
City of Santa Rosa,Malitlit,2022,Wet,6,12,122.2,24.85,85.38,0.6291952030856386,0.4913439913864667,-0.571219100085924,-6.484148216286133,-12.255297966486273,4.325
City of Santa Rosa,Malitlit,2023,Dry,1,1,102.1,24.28,83.93,0.6478611794836145,0.4805276810243411,-0.5880297414330912,-6.647067980134043,-12.468074471794091,4.672
City of Santa Rosa,Malitlit,2023,Dry,2,2,62.5,25.05,78.39,0.37189365174319283,0.5098898840917119,-0.3073452810983399,-6.542721896998631,-12.422778582959388,4.672
City of Santa Rosa,Malitlit,2023,Dry,3,3,20.4,25.93,72.44,0.4463272210423627,0.32316598289104614,-0.4432824252305529,-7.510066177745398,-13.266754535827912,4.672
City of Santa Rosa,Malitlit,2023,Dry,4,4,152.3,27.07,77.46,0.5018785297230772,0.36566457314128514,-0.47123786648038146,-7.353714018148954,-13.300694686323798,4.672
City of Santa Rosa,Malitlit,2023,Dry,5,5,145.2,27.77,80.15,0.4476209406259835,0.43440079406224696,-0.39856851664597276,-7.504139165446139,-13.270889446222485,4.672
City of Santa Rosa,Malitlit,2023,Dry,6,6,249.6,27.08,84.24,0.6423062987434228,0.5194888594481943,-0.5716523333028738,-6.662752164701648,-12.70404792871464,4.672
City of Santa Rosa,Malitlit,2023,Wet,1,7,302.7,26.99,84.94,0.5311851832943795,0.46274534502540615,-0.47989322660815,-6.472549065089699,-12.380675018200778,3.865
City of Santa Rosa,Malitlit,2023,Wet,2,8,76.7,27.56,80.02,0.5093035449814897,0.700245514097043,-0.3980891642978093,-6.746533719709632,-12.610044207254212,3.865
City of Santa Rosa,Malitlit,2023,Wet,3,9,279.8,26.67,87.32,0.6408975739043196,0.47114427146267873,-0.573197195853719,-6.333666286021038,-12.126166044412823,3.865
City of Santa Rosa,Malitlit,2023,Wet,4,10,133.9,26.52,85.87,0.4433909470943773,0.3978112200824307,-0.3816751958253097,-5.912668432868388,-11.801189701183983,3.865
City of Santa Rosa,Malitlit,2023,Wet,5,11,85.4,26.39,82.43,,,,-5.897974385803676,-11.69491475051288,3.865
City of Santa Rosa,Malitlit,2023,Wet,6,12,51.6,26.06,82.26,0.5222781717777252,0.5368830837309362,-0.44440341740846634,-5.983152576586769,-11.831057027366837,3.865
City of Santa Rosa,Malitlit,2024,Dry,1,1,8.3,25.26,76.12,0.6394918328692307,0.490334224042791,-0.568749276786294,-6.659421818378362,-12.32430653968804,4.649
City of Santa Rosa,Malitlit,2024,Dry,2,2,14.0,25.79,75.0,0.4783265500837008,0.3156358775763873,-0.4759665188219541,-7.067345694483724,-12.942723081688358,4.649
City of Santa Rosa,Malitlit,2024,Dry,3,3,30.1,26.42,75.24,0.41396341485091875,0.272023571598235,-0.42232361684159664,-7.524466570011742,-13.0617534134312,4.649
City of Santa Rosa,Malitlit,2024,Dry,4,4,31.7,28.72,71.78,0.3409404155576867,0.2136211339683058,-0.40523695201147863,-8.247143813514107,-14.366091929591708,4.649
City of Santa Rosa,Malitlit,2024,Dry,5,5,246.1,28.86,76.42,,,,-8.193285913699382,-14.122327794646857,4.649
City of Santa Rosa,Malitlit,2024,Dry,6,6,320.8,27.37,86.59,0.7931665383376083,0.8364596765536767,-0.6929591170379091,-6.4493035668170355,-12.323921624801073,4.649
City of Santa Rosa,Malitlit,2024,Wet,1,7,431.0,26.38,88.57,,,,-6.16611580407229,-13.038145143850297,2.853
City of Santa Rosa,Malitlit,2024,Wet,2,8,253.6,26.87,86.77,0.6305396743031112,0.6771321946733141,-0.5302767141426311,-6.155206657593605,-11.981207570711108,2.853
City of Santa Rosa,Malitlit,2024,Wet,3,9,309.2,26.67,86.73,0.6315619825838868,0.49853837876134444,-0.5614830504358354,-6.607339270284235,-12.555062922499824,2.853
City of Santa Rosa,Malitlit,2024,Wet,4,10,294.0,26.38,86.74,0.631993949676481,0.4997863796694247,-0.5661913806353472,-6.089082188227429,-11.65088610248119,2.853
City of Santa Rosa,Malitlit,2024,Wet,5,11,81.3,26.84,82.18,0.6042450486299957,0.4814814637330967,-0.5559584908931873,-6.470990098626384,-12.234495684346946,2.853
City of Santa Rosa,Malitlit,2024,Wet,6,12,204.4,25.29,87.26,0.6805049176687844,0.6319844454658049,-0.5919592104933236,-5.445912613404598,-11.155213777147303,2.853
City of Santa Rosa,Malitlit,2025,Dry,1,1,68.0,24.88,83.75,0.6858328792250064,0.6327353260092461,-0.6019473006964188,-5.935221533392672,-11.92536646446084,4.523
City of Santa Rosa,Malitlit,2025,Dry,2,2,136.1,25.14,82.02,0.5694054742689347,0.4815818431866207,-0.5106959387418145,-6.650965437635776,-12.458001611273968,4.523
City of Santa Rosa,Malitlit,2025,Dry,3,3,70.3,26.33,77.99,0.558409729432628,0.43449837324638946,-0.5112673968331833,-6.7991380835718624,-12.73014073956321,4.523
City of Santa Rosa,Malitlit,2025,Dry,4,4,26.8,28.8,71.23,0.4557684525514198,0.3531170713794218,-0.4496664553359721,-8.15210450220305,-14.737957014501095,4.523
City of Santa Rosa,Malitlit,2025,Dry,5,5,131.2,28.18,77.62,0.41956765570459137,0.29385669812937176,-0.42207902971252925,-6.697286347050979,-12.404661345613638,4.523
City of Santa Rosa,Malitlit,2025,Dry,6,6,329.7,26.61,87.22,,,,-5.331980884020164,-12.182226469515092,4.523
City of Santa Rosa,Malitlit,2025,Wet,1,7,345.6,26.48,85.62,,,,-6.113369553111959,-12.845767907992302,4.5
City of Santa Rosa,Malitlit,2025,Wet,2,8,320.6,26.3,85.46,0.5848032376584567,0.48246352075179233,-0.5182523895905685,-6.447651795804409,-12.320240133472549,4.5
City of Santa Rosa,Malitlit,2025,Wet,3,9,342.4,25.65,89.97,,,,-5.843216524843105,-12.501300745562444,4.5
City of Santa Rosa,Malitlit,2025,Wet,4,10,244.9,25.99,88.75,,,,-6.2409775594738965,-12.131051668466423,4.5
City of Santa Rosa,Malitlit,2025,Wet,5,11,208.9,25.95,87.21,0.5924246615228421,0.43608351764128256,-0.5394410960210749,-6.225071347127282,-12.67797826534931,4.5
City of Santa Rosa,Malitlit,2025,Wet,6,12,53.2,25.55,83.05,,,,,,4.5
City of Santa Rosa,Pooc,2021,Dry,1,1,108.6,25.1,81.75,0.24794816464032407,0.18061608392695971,-0.28858402310131576,-2.803915479951546,-10.649853956836687,5.13
City of Santa Rosa,Pooc,2021,Dry,2,2,91.9,25.17,80.92,0.2655149334692859,0.17918277827767085,-0.32048222818522015,-2.2298278162102094,-10.435217428426864,5.13
City of Santa Rosa,Pooc,2021,Dry,3,3,63.2,26.72,78.69,0.054625771939754486,0.11542869731783867,-0.0345825063996017,-2.926372890266028,-10.861362273167167,5.13
City of Santa Rosa,Pooc,2021,Dry,4,4,22.2,27.88,70.63,0.25354645772448353,0.21145591788697796,-0.2996623637699131,-2.929410772442184,-10.83320881459746,5.13
City of Santa Rosa,Pooc,2021,Dry,5,5,79.8,28.81,75.02,0.2169980499259743,0.16256054536507386,-0.2709412552571936,-3.0801984774904243,-10.956865075347853,5.13
City of Santa Rosa,Pooc,2021,Dry,6,6,231.7,27.93,81.25,0.2275550832871357,0.25967662631972416,-0.22498522125737697,-2.8010099759187677,-10.729983592321533,5.13
City of Santa Rosa,Pooc,2021,Wet,1,7,282.0,27.46,83.44,,,,-1.9424100870321561,-10.133469428853553,5.028
City of Santa Rosa,Pooc,2021,Wet,2,8,182.8,27.33,83.78,0.1488155421935436,0.11512651299954291,-0.18743034904201825,-3.5197087064108485,-10.560512953934738,5.028
City of Santa Rosa,Pooc,2021,Wet,3,9,360.0,26.94,86.7,0.2708545147388835,0.19351792455487327,-0.3151004041693388,-2.3412766278401542,-10.522705649386166,5.028
City of Santa Rosa,Pooc,2021,Wet,4,10,204.0,26.89,84.03,0.31250213024911416,0.22077911971146624,-0.34383109963830705,-3.581259174929753,-10.473984299306178,5.028
City of Santa Rosa,Pooc,2021,Wet,5,11,46.7,27.51,77.47,0.016348176635801792,0.04170243309012481,0.006902426381462387,-2.521561678280824,-10.659178490801354,5.028
City of Santa Rosa,Pooc,2021,Wet,6,12,80.0,25.93,76.43,0.2954136201934129,0.19306044281326804,-0.3489124166485701,-3.635469699528002,-10.394122363855278,5.028
City of Santa Rosa,Pooc,2022,Dry,1,1,33.1,25.92,72.65,0.1778743753696258,0.12097221503696938,-0.22653800641639377,-3.7093032784320594,-10.396403318853011,5.086
City of Santa Rosa,Pooc,2022,Dry,2,2,21.8,26.26,74.93,0.2505829502403681,0.16893239242707497,-0.29983134299519004,-3.5778446678667546,-10.325404792638814,5.086
City of Santa Rosa,Pooc,2022,Dry,3,3,24.7,27.74,72.74,0.24333469808751118,0.16975175501998324,-0.3033409169931301,-3.71727625688708,-10.43400308471091,5.086
City of Santa Rosa,Pooc,2022,Dry,4,4,59.5,27.63,74.3,0.4157595328729728,0.3862667158246041,-0.3889242375976053,-3.5771047924331216,-10.244257399349936,5.086
City of Santa Rosa,Pooc,2022,Dry,5,5,215.1,28.03,78.5,0.26076541645829904,0.19279516451960255,-0.3054163698724044,-3.0110396367736336,-9.94820569224179,5.086
City of Santa Rosa,Pooc,2022,Dry,6,6,265.8,27.65,81.8,,,,-3.0130311080071728,-9.986703882850732,5.086
City of Santa Rosa,Pooc,2022,Wet,1,7,299.2,27.04,86.57,0.2724199262873399,0.19520227651729607,-0.3173078632974225,-2.925349539856501,-9.77083688025558,4.625
City of Santa Rosa,Pooc,2022,Wet,2,8,369.6,26.56,87.31,0.26721654155066643,0.19727287751063974,-0.29722808413452195,-3.5344246911174633,-10.226430789108766,4.625
City of Santa Rosa,Pooc,2022,Wet,3,9,274.8,26.65,86.0,0.20171389871500764,0.1660286763548234,-0.2683475132622821,-2.9866859055903667,-9.811454326650178,4.625
City of Santa Rosa,Pooc,2022,Wet,4,10,438.8,27.01,83.49,,,,-2.634768086767921,-9.536569505849428,4.625
City of Santa Rosa,Pooc,2022,Wet,5,11,77.0,26.83,83.37,0.24971777593250882,0.15983140339633156,-0.2771052165876358,-2.445803185306301,-9.552139811539838,4.625
City of Santa Rosa,Pooc,2022,Wet,6,12,120.2,25.75,81.53,0.2819501625782281,0.19098865020529138,-0.3310527509656122,-3.5649309903898816,-10.218126964536685,4.625
City of Santa Rosa,Pooc,2023,Dry,1,1,106.7,25.15,80.29,0.27278010570234257,0.2234898465254874,-0.285967253010257,-3.625753565377994,-10.283124672984263,4.815
City of Santa Rosa,Pooc,2023,Dry,2,2,72.6,25.93,74.66,,,,-3.304979903599268,-10.146608379687187,4.815
City of Santa Rosa,Pooc,2023,Dry,3,3,7.5,26.7,68.63,0.23411803360808814,0.1726085833535513,-0.2925559809626599,-3.4885421227650246,-10.15389115393085,4.815
City of Santa Rosa,Pooc,2023,Dry,4,4,130.6,27.74,75.01,0.24709298913014943,0.18812639360369535,-0.2989511504473008,-3.4277654791141994,-10.140324743244221,4.815
City of Santa Rosa,Pooc,2023,Dry,5,5,118.9,28.55,76.79,0.2547475299694206,0.21009049812352104,-0.29641627307141993,-3.1141269013883317,-10.021530331079907,4.815
City of Santa Rosa,Pooc,2023,Dry,6,6,222.7,27.89,80.82,0.2817528547558711,0.19779973198933862,-0.337562075644775,-2.6708931396311524,-9.677745525141033,4.815
City of Santa Rosa,Pooc,2023,Wet,1,7,338.5,27.94,81.31,0.27058192414475474,0.28983824874304936,-0.31103667869096696,-2.637014062769436,-9.67288199360665,4.365
City of Santa Rosa,Pooc,2023,Wet,2,8,96.5,28.09,80.29,0.24080077023333107,0.23216595908209642,-0.25710976581743095,-2.9239705464330283,-9.92124691468917,4.365
City of Santa Rosa,Pooc,2023,Wet,3,9,344.9,27.63,83.28,0.2894712724251599,0.19439248437485435,-0.34229711970717774,-2.76314816367969,-9.73308311754975,4.365
City of Santa Rosa,Pooc,2023,Wet,4,10,169.9,27.55,81.88,0.15008850391293052,0.12087627119444079,-0.24177711073869199,-2.4179602076611184,-9.419028554498418,4.365
City of Santa Rosa,Pooc,2023,Wet,5,11,85.3,27.14,81.44,,,,-2.8102354581877442,-9.537686609032642,4.365
City of Santa Rosa,Pooc,2023,Wet,6,12,38.3,26.63,82.48,0.13421940688198541,0.08502864339585153,-0.3065947678091411,-2.8576673865386155,-9.761396812869593,4.365
City of Santa Rosa,Pooc,2024,Dry,1,1,6.8,25.53,79.17,-0.03700393345206976,-0.08004357852041721,0.029053475707769394,-3.3469246927668785,-9.964902919537035,4.769
City of Santa Rosa,Pooc,2024,Dry,2,2,10.2,25.84,79.08,0.2052969154567018,0.14980179191599674,-0.28386955610545755,-3.1972242772090187,-9.941778542276708,4.769
City of Santa Rosa,Pooc,2024,Dry,3,3,25.7,26.37,79.74,0.24472602752286204,0.16812122774599067,-0.2844311398886408,-3.240725694232015,-9.826729234524961,4.769
City of Santa Rosa,Pooc,2024,Dry,4,4,12.0,28.42,77.15,0.2194152411691183,0.1521269638929218,-0.297142040985971,-3.288846396663629,-10.119008259316283,4.769
City of Santa Rosa,Pooc,2024,Dry,5,5,252.1,28.97,78.57,,,,-3.3962518575934846,-10.074124374781576,4.769
City of Santa Rosa,Pooc,2024,Dry,6,6,337.7,28.37,81.73,0.2980757161390548,0.31979295952257764,-0.2899024065316112,-3.037535919752454,-9.69277341828792,4.769
City of Santa Rosa,Pooc,2024,Wet,1,7,445.0,27.43,83.7,,,,-2.056021725967749,-10.088437384965076,4.5
City of Santa Rosa,Pooc,2024,Wet,2,8,275.9,27.86,82.99,0.21600130863990946,0.19280997182652956,-0.24113344887950725,-2.648070398851265,-9.677764611257352,4.5
City of Santa Rosa,Pooc,2024,Wet,3,9,307.0,27.6,83.88,0.2747838436985337,0.1879285975636886,-0.3289446332501132,-2.948524472705186,-9.955348414350345,4.5
City of Santa Rosa,Pooc,2024,Wet,4,10,308.7,27.49,82.46,0.27162090916190657,0.19072569595200792,-0.327742115196064,-2.8990506624749655,-9.736915820879277,4.5
City of Santa Rosa,Pooc,2024,Wet,5,11,62.4,27.47,81.65,0.2213863595959309,0.14657930976311528,-0.2944983976361473,-3.3003654071036013,-10.109881519509454,4.5
City of Santa Rosa,Pooc,2024,Wet,6,12,189.7,26.18,84.76,0.22686663395505774,0.1838488899683272,-0.24728354778750442,-2.198092487705531,-9.130947388931865,4.5
City of Santa Rosa,Pooc,2025,Dry,1,1,51.9,25.58,82.79,,,,-2.9188482449235447,-9.82062640476033,4.5
City of Santa Rosa,Pooc,2025,Dry,2,2,89.6,25.66,82.35,0.2736984249732474,0.19847023367242042,-0.33069282832015684,-3.0676878155027403,-9.85067156074631,4.5
City of Santa Rosa,Pooc,2025,Dry,3,3,48.5,26.57,80.81,0.22753803663075287,0.17319804763187374,-0.2884601186818767,-2.972428543318238,-9.80820222958393,4.5
City of Santa Rosa,Pooc,2025,Dry,4,4,22.0,28.59,76.27,0.2514309989343785,0.20073846118498576,-0.28870082495575594,-2.9777007997377436,-11.216169902360853,4.5
City of Santa Rosa,Pooc,2025,Dry,5,5,167.5,28.55,78.18,0.2181104475917568,0.1602084918581468,-0.280082706562473,-2.867622082035717,-9.702983418185196,4.5
City of Santa Rosa,Pooc,2025,Dry,6,6,369.0,27.55,83.04,,,,-1.1143107246312765,-9.733703484041747,4.5
City of Santa Rosa,Pooc,2025,Wet,1,7,368.5,27.39,82.78,,,,-2.37545990632298,-10.091880793981964,4.25
City of Santa Rosa,Pooc,2025,Wet,2,8,323.2,27.29,81.91,0.2425927235117865,0.17183384149086076,-0.2940407954491258,-2.5645532742739663,-9.705441952506785,4.25
City of Santa Rosa,Pooc,2025,Wet,3,9,290.4,26.73,85.26,,,,-1.7837312018999998,-9.937421231465713,4.25
City of Santa Rosa,Pooc,2025,Wet,4,10,254.2,27.12,83.51,,,,-2.6744505528131173,-9.749009291453856,4.25
City of Santa Rosa,Pooc,2025,Wet,5,11,208.0,26.97,83.63,0.2755723044741519,0.16782654562324245,-0.3371785448227977,-2.0115065513871246,-9.999614572713249,4.25
City of Santa Rosa,Pooc,2025,Wet,6,12,69.9,26.31,81.87,,,,,,4.25
City of Santa Rosa,Pulong Santa Cruz,2021,Dry,1,1,132.8,24.65,82.81,0.36139906183599246,0.2841897298616899,-0.33853095551794543,-4.425242410580508,-13.06583359106311,4.933
City of Santa Rosa,Pulong Santa Cruz,2021,Dry,2,2,68.2,24.76,81.88,0.32673169633640825,0.2328249530832402,-0.3208120997562458,-3.6439233440284533,-12.643723959235997,4.933
City of Santa Rosa,Pulong Santa Cruz,2021,Dry,3,3,56.8,26.33,80.0,-0.009690527804195881,-0.06396454945206642,0.03476197458803654,-4.721837515049945,-13.387548063554107,4.933
City of Santa Rosa,Pulong Santa Cruz,2021,Dry,4,4,16.8,27.65,71.36,0.2060976198055095,0.13513469487809227,-0.2247316182542134,-4.57697644203873,-13.31868174212281,4.933
City of Santa Rosa,Pulong Santa Cruz,2021,Dry,5,5,80.9,28.73,75.01,0.22702575473555694,0.3260729991260909,-0.2534338635532374,-4.924943261005934,-13.641889912532323,4.933
City of Santa Rosa,Pulong Santa Cruz,2021,Dry,6,6,269.4,27.46,82.7,,,,-4.6439144974353725,-13.32558887602427,4.933
City of Santa Rosa,Pulong Santa Cruz,2021,Wet,1,7,273.5,26.94,85.3,0.42704166983292496,0.4079559459006542,-0.38000686488637403,-3.6173834594975998,-12.644735777975992,5.1
City of Santa Rosa,Pulong Santa Cruz,2021,Wet,2,8,250.0,26.91,85.03,0.37602855876601643,0.43932159307109037,-0.3269571080586856,-6.280487946266835,-12.481803941662424,5.1
City of Santa Rosa,Pulong Santa Cruz,2021,Wet,3,9,446.1,26.45,88.34,0.35919031368369936,0.25230194344335305,-0.3401442593005978,-4.564096889399734,-13.235036679896178,5.1
City of Santa Rosa,Pulong Santa Cruz,2021,Wet,4,10,234.3,26.31,86.36,0.35427963839211707,0.13883764570111565,-0.34493310546009837,-6.398193506029974,-12.49332827646743,5.1
City of Santa Rosa,Pulong Santa Cruz,2021,Wet,5,11,64.5,26.93,80.16,-0.005351577638922369,-0.0663608920705669,0.04096577502787113,-3.8369015516197735,-13.08685039786395,5.1
City of Santa Rosa,Pulong Santa Cruz,2021,Wet,6,12,78.5,25.55,77.37,0.34865056526199534,0.2522155054081275,-0.3394585512121047,-6.470498275253634,-12.509802997291397,5.1
City of Santa Rosa,Pulong Santa Cruz,2022,Dry,1,1,32.3,25.52,73.91,0.32974588225634976,0.2216780032665237,-0.26129526351993915,-6.580283628938644,-12.619319419653024,5.047
City of Santa Rosa,Pulong Santa Cruz,2022,Dry,2,2,28.8,26.04,75.32,0.2827320134629948,0.18528554500232614,-0.2850581497553666,-6.517127706425064,-12.507767239314584,5.047
City of Santa Rosa,Pulong Santa Cruz,2022,Dry,3,3,32.6,27.61,72.64,0.2787758701312739,0.1540705859971263,-0.2979546344866119,-6.535426661824112,-12.515699869819537,5.047
City of Santa Rosa,Pulong Santa Cruz,2022,Dry,4,4,64.0,27.42,74.63,0.2974543870894489,0.2480871745079762,-0.2840547364213165,-6.067526146296464,-12.23604153791893,5.047
City of Santa Rosa,Pulong Santa Cruz,2022,Dry,5,5,289.1,27.85,78.12,0.33082975308815527,0.28987124451582036,-0.3118661425494385,-5.583627269289791,-12.076479565532052,5.047
