barangay,year,month,ndvi_mean,ndvi_std,evi_mean,evi_std,ndwi_mean,ndwi_std,s2_valid_px,vv_mean,vv_std,vh_mean,vh_std,s1_valid_px
Sampiruhan,2024,4,0.4265,0.1866,0.277,0,-0.3958,0.1825,6818,-7.4155,3.6874,-11.285,3.8667,10892
Sampiruhan,2024,5,0.2803,0.2605,0.3722,0.4475,-0.3682,0.2161,5737,-5.8273,4.1883,-11.1966,3.9608,11724
Sampiruhan,2024,6,0.5304,0.3292,0.2168,0.3125,-0.2786,0.2346,4091,-5.5114,3.373,-10.6623,3.618,3336
Sampiruhan,2024,7,0.3759,0.2451,0.3948,0,-0.2517,0.2241,470,-3.8314,3.6879,-10.9743,3.2443,670
Sampiruhan,2024,8,0.3627,0.2084,0.5409,1.1664,-0.2982,0.1758,2990,-5.2242,3.3443,-10.7846,3.896,10450
Sampiruhan,2024,9,0.4227,0.2777,0.5848,0,-0.3909,0.2141,4212,-5.1279,3.5072,-10.7943,3.0775,12287
Sampiruhan,2024,10,0.5078,0.2685,0.2772,0.1992,-0.4876,0.2006,2863,-4.9798,2.8538,-11.4969,3.6048,6198
Sampiruhan,2024,11,0.2036,0.1447,0.0615,0.5151,-0.3303,0.218,5850,-5.5995,3.7374,-12.2508,2.901,17840
Sampiruhan,2024,12,0.3812,0.3134,0.3087,0.9562,-0.3825,0.2404,3949,-3.6614,2.4979,-11.6011,2.7071,9117
Sampiruhan,2025,1,0.5388,0.1793,0.263,0.0309,-0.4395,0.1458,9693,-5.1103,3.4403,-13.3049,3.4649,14115
Sampiruhan,2025,2,0.3724,0.2117,0.2775,1.5164,-0.4561,0.1682,2501,-6.3341,3.7288,-10.7661,3.8172,7568
Sampiruhan,2025,3,0.1962,0.1939,0.0359,1.9161,-0.3711,0.1689,5163,-4.7629,3.1383,-11.5722,3.7476,15598
Sampiruhan,2025,4,0.4272,0.2198,0.2599,0.1263,-0.3273,0.2101,6662,-5.7217,3.7517,-14.1109,3.6027,7810
Sampiruhan,2025,5,0.3736,0.2581,0.3412,0.194,-0.3519,0.1941,6014,-5.5802,3.2187,-12.4741,3.7591,11267
Sampiruhan,2025,6,0.3896,0.1698,0.4309,0.7718,-0.4305,0.182,5144,-4.2208,4.0645,-10.5005,3.6565,6337
Sampiruhan,2025,7,0.3956,0.2605,0.5959,1.9983,-0.4166,0.2198,1481,-5.3035,3.2216,-12.0261,3.1593,5094
Sampiruhan,2025,8,0.485,0.1887,0.2995,0,-0.3702,0.1717,3891,-5.6404,3.3508,-12.2252,2.9269,4556
Sampiruhan,2025,9,0.2853,0.2577,0.4837,0,-0.3514,0.2479,4034,-4.5756,3.3636,-12.2041,3.3378,14077
Sampiruhan,2025,10,0.533,0.2406,0.2242,0.2431,-0.3702,0.2261,4201,-6.4397,3.622,-10.6918,3.1894,7262
Sampiruhan,2025,11,0.2422,0.0885,0.4778,0,-0.2929,0.1853,0,-4.4473,2.6446,-11.4113,3.983,6485
Sampiruhan,2025,12,0.4194,0.2815,0.2375,0.964,-0.3747,0.2324,0,-4.923,3.6251,-10.6474,3.4305,9272
Palingon,2020,1,0.4882,0.2947,0.3442,0.4796,-0.3818,0.1558,1834,-7.0022,3.4416,-12.6801,3.7825,5765
Palingon,2020,2,0.3688,0.2473,0.388,0.9398,-0.3726,0.2425,10045,-4.8852,2.8193,-12.3483,3.4184,8698
Palingon,2020,3,0.3616,0.2103,0.3453,3.2465,-0.3927,0.2055,2746,-5.3643,3.4496,-12.1409,3.9762,1149
Palingon,2020,4,0.2354,0.2465,0.2456,0.6975,-0.3701,0.1497,9299,-5.9546,4.1155,-11.3383,3.3641,4986
Palingon,2020,5,0.3406,0.2289,0.2891,0.8038,-0.4313,0.2351,177,-5.9743,3.8758,-13.0104,3.4299,4545
Palingon,2020,6,0.3254,0.2328,0.3086,0.6771,-0.3445,0.1834,927,-5.0117,3.3774,-11.9608,3.4536,2913
Palingon,2020,7,0.3512,0.2669,0.3823,0,-0.4406,0.2435,3635,-6.0985,3.5907,-10.5988,2.7583,9314
Palingon,2020,8,0.4112,0.1411,0.2196,1.7223,-0.4294,0.2211,5368,-3.5445,3.8951,-12.4082,3.1175,13054
Palingon,2020,9,0.468,0.3061,0.3768,0,-0.3711,0.2221,12857,-5.7715,3.6256,-11.1804,3.6459,8832
Palingon,2020,10,0.4041,0.2255,0.2459,0.6837,-0.4314,0.2198,119,-5.2485,3.7992,-12.516,3.2535,6872
Palingon,2020,11,0.3959,0.1827,0.5641,0.2161,-0.2257,0.1606,695,-3.9187,4.0189,-11.8363,3.3894,12593
Palingon,2020,12,0.3381,0.3222,0.3541,0.9887,-0.4425,0.2567,482,-5.1138,3.2268,-12.1476,2.4474,10328
Palingon,2021,1,0.3327,0.2201,0.2246,0.864,-0.362,0.1097,5661,-6.2271,3.828,-12.9333,3.5479,0
Palingon,2021,2,0.3171,0.249,0.3132,0,-0.4011,0.2092,4693,-5.517,3.7259,-12.5887,3.8839,8922
Palingon,2021,3,0.1955,0.2764,0.1799,0.3581,-0.4872,0.1368,0,-6.6105,3.987,-12.8035,3.4603,8111
Palingon,2021,4,0.4549,0.2612,0.3607,1.7497,-0.3663,0.1585,9904,-5.2235,3.5891,-13.1491,3.9911,5266
Palingon,2021,5,0.4168,0.2357,0.4707,2.4138,-0.3671,0.2183,6332,-7.0729,2.8131,-13.0359,3.3733,8295
Palingon,2021,6,0.343,0.2442,0.2385,0.6543,-0.27,0.1491,4437,-3.8425,4.012,-12.7522,3.4179,906
Palingon,2021,7,0.3538,0.2145,0.3857,0.7124,-0.3165,0.248,0,-3.6698,3.1576,-10.3406,4.0598,2207
Palingon,2021,8,0.4025,0.2283,0.3457,5.4081,-0.3585,0.2016,4437,-6.3059,3.2581,-11.1445,3.4098,11380
Palingon,2021,9,0.5187,0.2882,-0.0716,0,-0.4974,0.2059,15711,-6.2385,3.2514,-11.4428,3.5053,984
Palingon,2021,10,0.2997,0.239,0.4476,0.8646,-0.3664,0.1677,8239,-4.5999,3.6784,-11.4114,3.4829,8079
Palingon,2021,11,0.0846,0.1324,0.327,0.0022,-0.4844,0.166,0,-4.2755,3.4025,-12.9655,3.0808,13176
Palingon,2021,12,0.4737,0.2701,0.2905,0,-0.498,0.189,1407,-5.8274,3.259,-10.9702,3.1297,0
Palingon,2022,1,0.2122,0.3042,0.3546,1.2508,-0.435,0.1671,3489,-6.6924,3.3706,-10.966,3.1035,7797
Palingon,2022,2,0.3889,0.2714,0.3729,0.188,-0.3238,0.2314,6610,-4.5515,3.2024,-12.6122,3.5264,11569
Palingon,2022,3,0.3207,0.2012,0.2567,4.1375,-0.4108,0.1431,1867,-7.3308,3.4763,-11.8498,2.9459,9667
Palingon,2022,4,0.3873,0.1866,0.3031,2.1442,-0.464,0.179,1120,-4.7107,3.4255,-12.2318,3.5026,7238
Palingon,2022,5,0.2913,0.2619,0.3077,1.3954,-0.3723,0.2209,3388,-5.1705,3.9619,-11.5454,3.86,6741
Palingon,2022,6,0.455,0.2298,0.5219,0.4623,-0.2189,0.1723,971,-4.5302,2.9281,-10.9147,3.9719,5935
Palingon,2022,7,0.4542,0.3657,0.3602,2.5192,-0.4229,0.2111,463,-3.8282,3.2515,-13.2399,3.0805,7890
Palingon,2022,8,0.3413,0.1487,0.3144,2.3339,-0.4334,0.1922,6219,-4.8236,3.5987,-12.2102,3.181,2324
Palingon,2022,9,0.5657,0.2574,0.0426,5.521,-0.4385,0.2065,5533,-4.688,3.6108,-11.0567,3.0253,0
Palingon,2022,10,0.4382,0.2154,0.4296,0.6129,-0.3953,0.2584,539,-4.6244,3.8959,-10.8872,3.6919,6605
Palingon,2022,11,0.3805,0.1565,0.2295,1.2283,-0.2568,0.1835,6585,-4.9273,2.5379,-11.7959,3.2324,11867
Palingon,2022,12,0.4346,0.2132,0.3571,2.1686,-0.4366,0.2491,3585,-5.8727,3.3565,-11.2304,3.2944,14818
Palingon,2023,1,0.5077,0.251,0.3795,0.4953,-0.4574,0.2312,11665,-4.6741,3.3027,-10.9564,3.076,11906
Palingon,2023,2,0.4304,0.2435,0.2613,1.4755,-0.3784,0.1948,3823,-6.9317,4.3066,-9.8412,3.6407,13113
Palingon,2023,3,0.2152,0.2303,0.1396,0.7732,-0.2978,0.2383,4410,-5.1457,3.6011,-12.3797,3.8475,8957
Palingon,2023,4,0.4809,0.211,0.3249,0.8866,-0.4289,0.1737,9802,-5.6297,3.8408,-12.7645,3.2461,2199
Palingon,2023,5,0.5108,0.1873,0.445,0.5196,-0.3962,0.1742,2484,-6.224,3.3014,-13.5866,3.4897,4588
Palingon,2023,6,0.4104,0.2335,0.4237,0.7388,-0.3864,0.1214,0,-4.1949,4.9313,-10.7328,3.4613,8711
Palingon,2023,7,0.4907,0.2565,0.4684,0.9747,-0.293,0.2087,6096,-5.6948,3.6418,-11.6755,4.0402,2395
Palingon,2023,8,0.3665,0.2458,0.479,1.6922,-0.3032,0.0919,1038,-5.5707,3.2259,-11.4867,3.4909,4533
Palingon,2023,9,0.5303,0.2483,0.6213,1.1929,-0.4265,0.1973,3790,-4.9884,3.3489,-11.3526,3.4116,1372
Palingon,2023,10,0.2816,0.1663,0.3598,0.0296,-0.5097,0.1504,2360,-3.8031,3.3763,-12.1242,3.349,5545
Palingon,2023,11,0.33,0.2022,0.3384,0,-0.3564,0.0908,1575,-4.9212,3.5126,-12.0361,3.3711,5292
Palingon,2023,12,0.4567,0.1681,0.3329,0.4388,-0.3669,0.2278,4100,-5.8442,3.6666,-13.1639,3.5368,13980
Palingon,2024,1,0.3803,0.1846,0.1551,0.6741,-0.3914,0.1724,1312,-5.0819,3.7173,-12.0449,3.5556,9059
Palingon,2024,2,0.2241,0.2358,0.3228,1.0998,-0.3648,0.1848,6892,-5.3601,4.1221,-11.1784,3.4117,7373
Palingon,2024,3,0.315,0.1839,0.1858,0.379,-0.3174,0.1897,4931,-6.2006,4.269,-11.6532,3.7279,10485
Palingon,2024,4,0.3507,0.235,0.2522,1.4501,-0.3341,0.156,2374,-6.3561,4.2235,-12.5453,3.688,8006
Palingon,2024,5,0.3557,0.2984,0.3132,0.6661,-0.3458,0.2014,3339,-4.8437,3.8534,-10.6208,3.6444,10518
Palingon,2024,6,0.2783,0.2678,0.4772,1.0886,-0.4531,0.1496,6631,-6.0543,3.337,-12.1092,3.9111,3819
Palingon,2024,7,0.3559,0.2229,0.4545,7.4269,-0.3768,0.2206,6136,-4.2763,3.5034,-12.9798,3.641,10092
Palingon,2024,8,0.3122,0.181,0.3001,5.7399,-0.3366,0.1588,0,-6.3613,3.6397,-11.9697,3.8088,11643
Palingon,2024,9,0.5742,0.2027,0.303,0,-0.3554,0.2213,0,-5.681,4.1944,-12.1258,3.4082,2710
Palingon,2024,10,0.3548,0.2764,0.342,0.4486,-0.274,0.2227,0,-5.8708,3.4736,-10.8565,3.3134,2852
Palingon,2024,11,0.2399,0.2255,0.2419,0.123,-0.221,0.1128,4134,-4.5894,4.2447,-12.1399,3.6731,6817
Palingon,2024,12,0.4352,0.2647,0.2728,0,-0.3363,0.2172,7914,-5.2604,3.4167,-11.641,3.1267,2094
Palingon,2025,1,0.6024,0.2782,0.2244,0,-0.4687,0.1433,6683,-4.9633,3.3611,-12.1859,3.239,5525
Palingon,2025,2,0.4549,0.2495,0.3888,0.832,-0.3812,0.1501,2938,-4.2174,3.4756,-11.4149,3.4834,3464
Palingon,2025,3,0.3545,0.2509,0.1752,2.8005,-0.3757,0.1253,5961,-5.0254,4.4212,-10.8112,3.3687,4024
Palingon,2025,4,0.3514,0.2249,0.2551,1.0909,-0.2209,0.172,2902,-6.8172,4.1504,-12.2712,4.028,8294
Palingon,2025,5,0.505,0.2228,0.2191,0,-0.4249,0.1733,2992,-6.4246,3.3171,-11.8619,3.589,6441
Palingon,2025,6,0.4316,0.2257,0.3675,0.4732,-0.3396,0.145,1782,-3.7141,3.4524,-10.7713,3.5002,11553
Palingon,2025,7,0.3959,0.2737,0.2513,0,-0.491,0.2354,5914,-4.6095,3.5663,-11.2354,3.2703,10277
Palingon,2025,8,0.3621,0.1494,0.4779,3.6527,-0.3654,0.1357,6099,-6.1937,3.4355,-11.7034,3.6891,8244
Palingon,2025,9,0.4699,0.3056,0.2274,0,-0.3255,0.1707,7110,-5.5225,3.6639,-12.6154,4.0239,5714
Palingon,2025,10,0.3521,0.1783,0.3504,1.1592,-0.503,0.1835,5469,-5.2011,3.4382,-10.611,3.3751,5130
Palingon,2025,11,0.3215,0.186,0.241,0.5641,-0.2143,0.1553,4512,-5.1287,3.7838,-10.583,3.5039,8405
Palingon,2025,12,0.286,0.2235,0.3103,2.3205,-0.4387,0.2301,223,-5.4536,3.9746,-10.311,4.0841,15093
Lingga,2020,1,0.3512,0.147,0.2883,0.5391,-0.4216,0.1438,5702,-4.2281,3.7236,-11.9047,3.3563,12048
Lingga,2020,2,0.3889,0.1719,0.2392,1.7979,-0.3729,0.2248,0,-4.2937,2.7905,-12.0723,3.3948,5298
Lingga,2020,3,0.3311,0.1962,0.2914,1.769,-0.3261,0.1626,9770,-6.9031,3.6427,-10.8528,3.5055,8595
Lingga,2020,4,0.3246,0.1987,0.3358,1.0254,-0.2992,0.1781,2458,-5.6795,3.6779,-12.4064,3.5768,8544
Lingga,2020,5,0.3943,0.2511,0.1865,0.4544,-0.3814,0.174,6411,-5.9846,3.8405,-13.1406,3.8865,4683
Lingga,2020,6,0.4458,0.1645,0.4585,0.573,-0.3366,0.1688,3511,-4.8602,3.9894,-12.8298,3.8591,9477
Lingga,2020,7,0.4881,0.2552,0.3294,0,-0.4706,0.1491,7549,-4.5501,3.0122,-11.2478,3.7362,8516
Lingga,2020,8,0.5138,0.2556,0.3269,0,-0.3856,0.1271,3584,-4.1386,3.9435,-10.6734,2.9082,12904
Lingga,2020,9,0.3955,0.2401,0.3229,0,-0.5176,0.2092,4786,-4.4096,3.3834,-12.0203,3.4342,13586
Lingga,2020,10,0.4337,0.2276,0.359,0.8206,-0.2721,0.1347,6006,-4.2627,3.2998,-10.7582,2.6371,16962
Lingga,2020,11,0.3511,0.1083,0.2443,0,-0.2442,0.1905,4197,-4.9346,4.4077,-11.7679,3.3906,7148
Lingga,2020,12,0.4016,0.3058,0.2146,0.4706,-0.3113,0.1576,3452,-5.2693,3.5325,-11.8767,3.2925,11043
Lingga,2021,1,0.4341,0.2051,0.3598,0,-0.5222,0.1562,7181,-6.3251,3.6507,-11.2254,3.3691,2382
Lingga,2021,2,0.349,0.2378,0.2899,0,-0.384,0.1968,3419,-5.4471,3.2139,-12.2027,3.6148,6349
Lingga,2021,3,0.5086,0.2033,0.268,0.3532,-0.3381,0.1523,6680,-6.3696,3.2919,-12.3343,3.4304,5090
Lingga,2021,4,0.3152,0.2357,0.2142,0,-0.4298,0.1839,1253,-5.098,3.7143,-10.4509,3.5344,9504
Lingga,2021,5,0.4009,0.2708,0.395,0.9516,-0.3705,0.196,14610,-5.4194,3.945,-12.05,3.7173,0
Lingga,2021,6,0.4335,0.2355,0.4504,0.1934,-0.4092,0.1937,0,-5.476,4.4577,-11.9483,3.5118,1770
Lingga,2021,7,0.4629,0.2609,0.4016,8.3673,-0.3228,0.1917,4754,-4.5364,4.2895,-11.5237,3.4866,9465
Lingga,2021,8,0.3004,0.1672,0.2934,3.6477,-0.3641,0.1569,449,-5.0086,3.024,-10.7106,3.4293,0
Lingga,2021,9,0.4255,0.2311,0.4473,3.7166,-0.4835,0.1552,7009,-4.0409,3.8766,-10.7146,3.2509,9895
Lingga,2021,10,0.3734,0.2384,0.341,0.4464,-0.4347,0.1482,4487,-4.601,2.3684,-11.8042,3.1643,5217
Lingga,2021,11,0.4947,0.125,0.3664,0,-0.2874,0.1754,6880,-5.5052,3.723,-10.7299,3.5474,9127
Lingga,2021,12,0.434,0.2812,0.3008,1.6466,-0.4065,0.2161,5487,-4.7834,3.5693,-9.9964,3.5273,6855
Lingga,2022,1,0.4542,0.1439,0.3842,0.6393,-0.4478,0.2139,4710,-3.7226,3.7052,-12.8998,3.6042,403
Lingga,2022,2,0.3626,0.2427,0.304,0.687,-0.3865,0.194,3249,-5.8979,3.0379,-12.1245,3.3275,5789
Lingga,2022,3,0.2589,0.2002,0.2869,2.4893,-0.4161,0.2034,848,-5.8664,4.0971,-10.4943,3.5797,4918
Lingga,2022,4,0.3638,0.2539,0.2086,2.8261,-0.3235,0.1881,9770,-6.0095,3.5047,-12.5667,3.9938,9436
Lingga,2022,5,0.4477,0.2225,0.3681,0.4203,-0.3832,0.1979,1205,-3.4095,2.8743,-11.3254,3.8747,4346
Lingga,2022,6,0.5594,0.1839,0.5641,1.6199,-0.3367,0.2081,3512,-5.2561,3.7663,-10.9326,3.4963,5451
Lingga,2022,7,0.4728,0.314,0.3069,0,-0.2981,0.1904,2617,-4.0574,3.0082,-10.6008,3.1614,7368
Lingga,2022,8,0.3984,0.1959,0.4032,6.6069,-0.2723,0.1952,397,-4.484,3.2463,-11.3262,2.9321,2585
Lingga,2022,9,0.3552,0.281,0.3652,7.1763,-0.5311,0.2119,5792,-4.1475,3.5458,-11.4264,3.5145,5091
Lingga,2022,10,0.5293,0.2753,0.3354,0.8814,-0.4494,0.2107,4818,-4.5775,3.409,-11.2643,2.9715,5913
Lingga,2022,11,0.2518,0.2324,0.2552,1.3641,-0.2918,0.2003,744,-5.3796,3.8193,-13.7933,3.584,9537
Lingga,2022,12,0.4296,0.2348,0.3533,1.6213,-0.429,0.2147,4223,-6.0016,3.6661,-12.5061,3.7166,9434
Lingga,2023,1,0.352,0.1389,0.2889,0,-0.2669,0.1573,7145,-4.4369,3.8677,-11.067,3.8876,13400
Lingga,2023,2,0.3794,0.2456,0.3035,0.7746,-0.3556,0.1519,3464,-5.9508,3.4279,-11.5485,3.5853,6042
Lingga,2023,3,0.4824,0.2712,0.2859,0.1307,-0.4903,0.1796,3320,-5.2633,3.0949,-11.0318,3.6731,14027
Lingga,2023,4,0.3269,0.1999,0.347,0,-0.3094,0.1621,9774,-6.257,3.7405,-11.816,3.5199,8311
Lingga,2023,5,0.3562,0.2606,0.3138,0.3327,-0.4342,0.1982,7859,-5.5585,4.144,-10.9377,3.4862,4107
Lingga,2023,6,0.5986,0.2818,0.4188,0.3801,-0.3318,0.1693,0,-4.8108,4.2658,-11.3307,3.5421,4298
Lingga,2023,7,0.3769,0.1699,0.2308,1.924,-0.3599,0.2256,4794,-6.017,3.5272,-12.1691,3.1535,6169
Lingga,2023,8,0.5622,0.2415,0.2744,0,-0.2947,0.215,0,-3.5172,3.2207,-12.7035,3.3014,7448
Lingga,2023,9,0.3535,0.1707,0.6301,0,-0.4003,0.2256,9617,-4.1065,3.376,-11.2767,3.9644,4469
Lingga,2023,10,0.4227,0.2641,0.5147,0.6102,-0.4143,0.1791,2540,-4.388,3.7553,-10.2827,3.5526,4637
Lingga,2023,11,0.4941,0.1663,0.2761,0.9192,-0.4924,0.2162,2374,-4.422,3.8776,-12.482,3.6342,10262
Lingga,2023,12,0.3501,0.2753,0.3168,0.1289,-0.3603,0.1629,6277,-4.4474,3.445,-11.8903,3.9792,12847
Lingga,2024,1,0.1752,0.2396,0.351,0.2854,-0.5147,0.2425,3563,-4.6739,3.9448,-13.2004,3.8998,6319
Lingga,2024,2,0.2661,0.1634,0.2853,0,-0.3911,0.2007,6015,-6.2798,3.4536,-11.5015,3.8493,0
Lingga,2024,3,0.3486,0.2195,0.2554,0.7873,-0.3383,0.1701,3604,-6.0092,3.7471,-11.8877,3.1564,9233
Lingga,2024,4,0.4169,0.2454,0.4616,0.5355,-0.3749,0.2013,4198,-6.8151,3.0938,-14.186,3.5722,6725
Lingga,2024,5,0.3737,0.2808,0.2618,0,-0.384,0.167,6997,-5.6994,3.5177,-11.2125,3.388,395
Lingga,2024,6,0.433,0.2506,0.5086,0.8535,-0.4693,0.2009,2028,-4.3677,3.8495,-10.4238,3.6586,7998
Lingga,2024,7,0.4176,0.3056,0.2305,3.4832,-0.3701,0.2624,2,-4.8519,4.3468,-12.462,3.1961,10534
Lingga,2024,8,0.2595,0.2315,0.3211,0.1615,-0.3459,0.2397,4889,-5.4563,3.6435,-10.4377,3.5511,11136
Lingga,2024,9,0.5275,0.3007,0.5521,2.5319,-0.4453,0.196,985,-4.8115,4.2962,-11.2972,3.7501,6250
Lingga,2024,10,0.4125,0.1884,0.216,0.3619,-0.4341,0.1691,5929,-5.8855,3.6032,-10.4812,3.4935,9374
Lingga,2024,11,0.2853,0.2602,0.1266,1.1643,-0.358,0.1097,6146,-5.6233,3.179,-12.0253,3.6982,758
Lingga,2024,12,0.3395,0.3024,0.3518,0.3818,-0.4376,0.2006,4996,-6.0423,3.371,-11.4605,3.7604,12222
Lingga,2025,1,0.437,0.2168,0.1658,0.1483,-0.5006,0.197,11090,-6.3932,3.6134,-11.1032,3.8725,9640
Lingga,2025,2,0.4533,0.265,0.2319,0,-0.4045,0.2449,9454,-5.0278,3.4416,-11.1366,3.7853,10864
Lingga,2025,3,0.241,0.126,0.3556,2.7908,-0.2802,0.1534,6298,-6.8858,3.992,-13.7426,3.9997,11680
Lingga,2025,4,0.245,0.2193,0.3363,0,-0.4215,0.1639,6114,-6.8168,4.4066,-11.8371,3.2343,3093
Lingga,2025,5,0.2185,0.2094,0.3757,1.4856,-0.3446,0.1845,2703,-4.1524,3.4099,-12.1402,3.4697,10308
Lingga,2025,6,0.5109,0.2331,0.4856,0.1325,-0.3383,0.2187,468,-5.0033,4.0548,-10.7094,3.1276,4378
Lingga,2025,7,0.5218,0.281,0.3019,0,-0.3354,0.1584,5649,-4.5036,3.1994,-10.1944,3.9096,12013
Lingga,2025,8,0.2282,0.2546,0.271,0,-0.2997,0.1668,4500,-5.7727,3.1888,-11.7596,3.1438,2142
Lingga,2025,9,0.5593,0.2796,0.1432,3.3034,-0.2895,0.1975,6071,-6.2113,3.0675,-12.8975,3.3781,8407
Lingga,2025,10,0.3155,0.2077,0.4023,0,-0.3624,0.2079,4678,-5.4187,3.4547,-11.737,3.4575,5944
Lingga,2025,11,0.3696,0.119,0.3375,0.0233,-0.198,0.1841,1341,-5.2569,3.9521,-11.7388,3.6466,7951
Lingga,2025,12,0.4458,0.2977,0.3132,0,-0.388,0.1869,1823,-6.5301,3.8179,-10.8938,3.2567,2222
Bubuyan,2020,1,0.4648,0.2628,0.1406,0,-0.4865,0.1989,1034,-5.1399,3.1183,-13.4018,3.4646,18257
Bubuyan,2020,2,0.3345,0.2811,0.3638,0.9619,-0.471,0.1916,2301,-4.6252,3.3376,-13.1336,4.0075,8950
Bubuyan,2020,3,0.3081,0.1755,0.2942,0,-0.4442,0.2237,7200,-6.376,3.7536,-10.6625,3.448,3936
Bubuyan,2020,4,0.3979,0.2311,0.3424,0,-0.3059,0.1288,7530,-6.1146,3.5795,-12.0227,3.285,4031
Bubuyan,2020,5,0.4017,0.2668,0.4012,0,-0.3514,0.2101,5145,-5.4951,3.4289,-11.4597,3.5382,3809
Bubuyan,2020,6,0.4528,0.2015,0.3382,0,-0.5025,0.1761,1219,-5.2044,3.8841,-11.5543,3.1673,5805
Bubuyan,2020,7,0.6821,0.2729,0.2667,3.4225,-0.4762,0.2092,5938,-5.4387,3.6208,-11.3854,2.8586,1421
Bubuyan,2020,8,0.5689,0.1559,0.421,2.5859,-0.3699,0.1252,4015,-4.1696,3.8589,-12.342,3.2928,0
Bubuyan,2020,9,0.4406,0.1961,0.4289,0,-0.382,0.2626,7677,-5.7549,3.3,-10.9376,3.2734,10301
Bubuyan,2020,10,0.5179,0.1945,0.3834,1.3023,-0.373,0.1938,8655,-4.9606,3.7936,-11.4785,3.3931,3478
Bubuyan,2020,11,0.4377,0.1889,0.1099,0.6153,-0.3291,0.1265,1403,-3.6587,2.8184,-12.0613,3.382,0
Bubuyan,2020,12,0.4233,0.251,0.2931,1.1271,-0.3657,0.1844,6624,-5.4594,3.2126,-11.0938,3.1357,7317
Bubuyan,2021,1,0.4737,0.2325,0.222,0.0088,-0.2634,0.2112,4777,-5.8125,3.3779,-11.8996,4.0159,8388
Bubuyan,2021,2,0.3848,0.257,0.2319,0,-0.3845,0.1649,2161,-5.2855,3.9531,-11.0661,3.2085,9906
Bubuyan,2021,3,0.2185,0.2297,0.2218,2.9776,-0.3785,0.1651,3276,-5.8309,3.3682,-11.2164,3.4149,13450
Bubuyan,2021,4,0.2855,0.2196,0.2972,0,-0.2673,0.2172,1910,-4.8066,3.7474,-12.6531,3.3509,5754
Bubuyan,2021,5,0.3955,0.2581,0.3375,0,-0.4098,0.1903,4250,-4.4664,3.2964,-11.2971,3.6632,10947
Bubuyan,2021,6,0.333,0.2472,0.3136,1.5029,-0.5384,0.1984,1712,-4.4155,3.5146,-11.0756,2.9273,7640
Bubuyan,2021,7,0.5106,0.2461,0.3865,1.4689,-0.3908,0.1864,0,-5.4577,3.4539,-9.8538,3.8303,1349
Bubuyan,2021,8,0.3487,0.2625,0.2324,1.0857,-0.3664,0.2312,4011,-5.6966,2.6383,-11.8047,2.9464,10407
Bubuyan,2021,9,0.4509,0.2328,0.3649,0.0615,-0.2884,0.2781,2618,-5.2315,3.6212,-11.3224,3.4206,6944
Bubuyan,2021,10,0.3528,0.3193,0.2337,0.2852,-0.3404,0.1771,1377,-4.089,3.0864,-10.9475,3.2718,6201
Bubuyan,2021,11,0.2853,0.0572,0.3767,0.6896,-0.4356,0.1023,6558,-4.0037,4.0322,-12.6815,3.1367,6500
Bubuyan,2021,12,0.3877,0.2659,0.2901,0.4715,-0.4336,0.1339,5089,-5.5759,3.2457,-11.774,3.9631,8801
Bubuyan,2022,1,0.4336,0.1955,0.3334,1.5378,-0.2988,0.2035,7254,-5.3641,3.4024,-11.0165,3.5074,6501
Bubuyan,2022,2,0.3934,0.2543,0.2798,0,-0.3423,0.2093,6971,-4.9609,3.2163,-12.4925,3.4494,8903
Bubuyan,2022,3,0.3273,0.2015,0.2108,1.8444,-0.203,0.2095,2679,-5.6268,3.4897,-11.7814,3.5165,4042
Bubuyan,2022,4,0.4566,0.1811,0.1573,0,-0.4587,0.1505,4171,-4.7307,3.0513,-11.8885,3.0952,2126
Bubuyan,2022,5,0.3706,0.2037,0.3224,0,-0.3878,0.1673,2397,-6.4516,3.2237,-10.0952,3.351,0
Bubuyan,2022,6,0.2922,0.2843,0.6613,0,-0.3939,0.1239,2533,-5.3408,3.2908,-10.752,3.8315,11959
Bubuyan,2022,7,0.3198,0.2806,0.2805,0,-0.428,0.2144,4994,-5.0871,3.7536,-12.2496,3.2918,2872
Bubuyan,2022,8,0.3755,0.2348,0.4517,0,-0.3133,0.1516,3135,-5.4728,3.5907,-11.7993,3.523,9800
Bubuyan,2022,9,0.3411,0.2098,0.402,0.0165,-0.3847,0.1596,10828,-5.7638,4.5031,-11.0777,3.2497,10225
Bubuyan,2022,10,0.3974,0.29,0.4147,0,-0.4365,0.1995,5215,-3.1593,3.5022,-11.365,3.5086,0
Bubuyan,2022,11,0.2635,0.1138,0.3471,0,-0.325,0.1607,0,-3.765,4.4945,-11.8069,3.3621,0
Bubuyan,2022,12,0.3547,0.2804,0.2986,0.6723,-0.4035,0.1752,6665,-6.3812,3.8989,-10.877,3.47,9864
Bubuyan,2023,1,0.435,0.2097,0.3709,0.2254,-0.2232,0.0756,9023,-3.6711,3.461,-10.2469,3.2021,415
Bubuyan,2023,2,0.2767,0.2911,0.3612,0.3995,-0.372,0.2087,6768,-4.974,3.9434,-11.6509,3.7726,8173
Bubuyan,2023,3,0.284,0.19,0.1307,2.2808,-0.3828,0.155,997,-4.8782,3.7802,-13.308,3.869,0
Bubuyan,2023,4,0.3836,0.2209,0.4774,0,-0.3931,0.1638,7003,-7.1276,3.3188,-12.9365,3.8714,8094
